datehour,pm25_obs,pm25_geoscf,pm25_obs_lag1,pm25_obs_lag2,pm25_obs_lag3,pm25_obs_lag4,pm25_obs_lag5,pm25_obs_lag6,pm25_obs_lag7,pm25_obs_lag8,pm25_obs_lag9,pm25_obs_lag10,pm25_obs_lag11,pm25_obs_lag12,pm25_obs_lag13,pm25_obs_lag14,pm25_obs_lag15,pm25_obs_lag16,pm25_obs_lag17,pm25_obs_lag18,pm25_obs_lag19,pm25_obs_lag20,pm25_obs_lag21,pm25_obs_lag22,pm25_obs_lag23,pm25_obs_lag24,pm25_geoscf_lag1,pm25_geoscf_lag3,hour,dayofweek
2023-08-03 06:00:00,9.514285714285714,23.7,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,15.4,15.271428571428572,14.0,15.9,15.657142857142857,14.6,15.6,9.685714285714285,12.185714285714285,12.271428571428572,13.5,14.2,13.814285714285715,19.783333333333335,12.466666666666667,6,3
2023-08-03 07:00:00,8.914285714285715,27.825,9.514285714285714,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,15.4,15.271428571428572,14.0,15.9,15.657142857142857,14.6,15.6,9.685714285714285,12.185714285714285,12.271428571428572,13.5,14.2,23.7,15.941666666666668,7,3
2023-08-03 08:00:00,9.914285714285715,31.46666666666667,8.914285714285715,9.514285714285714,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,15.4,15.271428571428572,14.0,15.9,15.657142857142857,14.6,15.6,9.685714285714285,12.185714285714285,12.271428571428572,13.5,27.825,19.783333333333335,8,3
2023-08-03 09:00:00,8.642857142857142,34.550000000000004,9.914285714285715,8.914285714285715,9.514285714285714,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,15.4,15.271428571428572,14.0,15.9,15.657142857142857,14.6,15.6,9.685714285714285,12.185714285714285,12.271428571428572,31.46666666666667,23.7,9,3
2023-08-03 10:00:00,7.042857142857143,38.516666666666666,8.642857142857142,9.914285714285715,8.914285714285715,9.514285714285714,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,15.4,15.271428571428572,14.0,15.9,15.657142857142857,14.6,15.6,9.685714285714285,12.185714285714285,34.550000000000004,27.825,10,3
2023-08-03 11:00:00,7.3999999999999995,42.333333333333336,7.042857142857143,8.642857142857142,9.914285714285715,8.914285714285715,9.514285714285714,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,15.4,15.271428571428572,14.0,15.9,15.657142857142857,14.6,15.6,9.685714285714285,38.516666666666666,31.46666666666667,11,3
2023-08-03 12:00:00,9.828571428571427,46.68333333333334,7.3999999999999995,7.042857142857143,8.642857142857142,9.914285714285715,8.914285714285715,9.514285714285714,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,15.4,15.271428571428572,14.0,15.9,15.657142857142857,14.6,15.6,42.333333333333336,34.550000000000004,12,3
2023-08-03 13:00:00,13.1,50.93333333333334,9.828571428571427,7.3999999999999995,7.042857142857143,8.642857142857142,9.914285714285715,8.914285714285715,9.514285714285714,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,15.4,15.271428571428572,14.0,15.9,15.657142857142857,14.6,46.68333333333334,38.516666666666666,13,3
2023-08-03 14:00:00,12.671428571428573,45.50833333333333,13.1,9.828571428571427,7.3999999999999995,7.042857142857143,8.642857142857142,9.914285714285715,8.914285714285715,9.514285714285714,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,15.4,15.271428571428572,14.0,15.9,15.657142857142857,50.93333333333334,42.333333333333336,14,3
2023-08-03 15:00:00,15.857142857142858,26.924999999999997,12.671428571428573,13.1,9.828571428571427,7.3999999999999995,7.042857142857143,8.642857142857142,9.914285714285715,8.914285714285715,9.514285714285714,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,15.4,15.271428571428572,14.0,15.9,45.50833333333333,46.68333333333334,15,3
2023-08-03 16:00:00,15.242857142857144,18.616666666666667,15.857142857142858,12.671428571428573,13.1,9.828571428571427,7.3999999999999995,7.042857142857143,8.642857142857142,9.914285714285715,8.914285714285715,9.514285714285714,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,15.4,15.271428571428572,14.0,26.924999999999997,50.93333333333334,16,3
2023-08-03 17:00:00,14.271428571428572,14.25,15.242857142857144,15.857142857142858,12.671428571428573,13.1,9.828571428571427,7.3999999999999995,7.042857142857143,8.642857142857142,9.914285714285715,8.914285714285715,9.514285714285714,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,15.4,15.271428571428572,18.616666666666667,45.50833333333333,17,3
2023-08-03 18:00:00,12.728571428571428,12.183333333333332,14.271428571428572,15.242857142857144,15.857142857142858,12.671428571428573,13.1,9.828571428571427,7.3999999999999995,7.042857142857143,8.642857142857142,9.914285714285715,8.914285714285715,9.514285714285714,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,15.4,14.25,26.924999999999997,18,3
2023-08-03 19:00:00,12.942857142857141,11.558333333333332,12.728571428571428,14.271428571428572,15.242857142857144,15.857142857142858,12.671428571428573,13.1,9.828571428571427,7.3999999999999995,7.042857142857143,8.642857142857142,9.914285714285715,8.914285714285715,9.514285714285714,8.77142857142857,11.671428571428573,10.271428571428572,11.171428571428573,11.171428571428573,11.12857142857143,10.385714285714286,11.285714285714286,11.683333333333332,13.166666666666666,12.983333333333334,12.183333333333332,18.616666666666667,19,3
